Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),23:00,03:00,04h 00m,495,35 Seats available,2.6,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),23:00,03:00,04h 00m,INR 642,21 Seats available,2.8,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),23:30,04:30,05h 00m,849,49 Seats available,2.0,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot,Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:45,23:35,06h 50m,INR 539,24 Seats available,4.4,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:00,23:30,06h 30m,INR 599,21 Seats available,"3.2
7",https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
City Land Travels,A/C Seater/Sleeper (2+1),17:30,23:20,05h 50m,575,13 Seats available,"3.7
47",https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
NueGo,A/C Seater (2+2),18:00,22:55,04h 55m,382,10 Seats available,"4.4
192",https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
NueGo,A/C Seater (2+2),18:00,22:05,04h 05m,382,9 Seats available,"4.1
34",https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,810,25 Seats available,"3.9
6",https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
KN Nehra Travels,A/C Seater / Sleeper (2+1),18:20,01:15,06h 55m,INR 699,15 Seats available,3.0,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
KN Nehra Travels,A/C Seater / Sleeper (2+1),18:20,01:30,07h 10m,INR 699,16 Seats available,3.0,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),18:30,23:50,05h 20m,INR 699,26 Seats available,"4.7
47",https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:45,02:50,05h 05m,1554,13 Seats available,4.5,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:20,04:15,04h 55m,INR 1099,13 Seats available,3.7,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),23:59,04:00,04h 01m,INR 1199,4 Seats available,3.7,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),23:59,04:30,04h 31m,INR 1199,4 Seats available,3.7,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
Om Sidh Express,Volvo A/C (2+2),17:30,23:30,06h 00m,468,33 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:20,04:00,04h 40m,INR 1499,15 Seats available,"1.6
4",https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Chandigarh
HRTC - 573,Himmani Deluxe 2+2 Non AC Seater,19:40,02:00,06h 20m,INR 503,21 Seats available,"2.7
10",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Chandigarh
HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:40,06h 30m,INR 784,34 Seats available,"3.8
42",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05:30,05h 40m,INR 799,29 Seats available,"4.5
143",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,INR 599,12 Seats available,"4.7
292",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:59,06h 04m,INR 599,12 Seats available,"4.5
149",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Chandigarh
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,07:15,07h 16m,INR 549,24 Seats available,"3.9
15",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Chandigarh
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,06:31,06h 36m,INR 999,29 Seats available,2.6,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Chandigarh
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,06:45,06h 50m,INR 999,29 Seats available,2.6,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Chandigarh
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06:40,06h 41m,INR 549,24 Seats available,"2.2
12",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh),Chandigarh
HRTC - 953,Ordinary 3+2 Non AC Seater,18:20,23:50,05h 30m,INR 373,9 Seats available,3.9,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,Chandigarh
HRTC - 1105,Ordinary 3+2 Non AC Seater,19:00,01:10,06h 10m,INR 383,29 Seats available,3.9,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,Chandigarh
HRTC - 1101,Ordinary 3+2 Non AC Seater,19:30,01:05,05h 35m,INR 383,26 Seats available,3.9,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,Chandigarh
HRTC - 622,Ordinary 3+2 Non AC Seater,20:10,02:30,06h 20m,INR 422,37 Seats available,3.9,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,Chandigarh
HRTC - 1106,Ordinary 3+2 Non AC Seater,20:30,02:15,05h 45m,INR 383,37 Seats available,3.9,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 1199,1 Seat available,"4.9
10",https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Sujanpur (himachal pradesh) to Chandigarh,Chandigarh
HRTC - 1511,Himmani Deluxe 2+2 Non AC Seater,17:50,22:20,04h 30m,INR 262,3 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla,Chandigarh
HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,22:30,04h 30m,INR 242,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla,Chandigarh
HRTC - 63,Himsuta AC Seater Volvo/Scania 2+2,18:10,22:30,04h 20m,INR 389,31 Seats available,"4.5
21",https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla,Chandigarh
HRTC - 6707,Ordinary 3+2 Non AC Seater,18:30,23:00,04h 30m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla,Chandigarh
HRTC - 2040088,Ordinary 3+2 Non AC Seater,19:00,23:10,04h 10m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla,Chandigarh
HRTC - 2040086,Ordinary 3+2 Non AC Seater,20:00,00:10,04h 10m,INR 242,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla,Chandigarh
HRTC - 1729,Ordinary 3+2 Non AC Seater,20:20,01:30,05h 10m,INR 242,36 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla,Chandigarh
Chandigarh Transport Undertaking (CTU) - 165906,HVAC Seater (2+3),20:30,07:30,11h 00m,INR 740.6,42 Seats available,"4.0
102",https://www.redbus.in/bus-tickets/chandigarh-to-agra,Chandigarh to Agra,Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:40,03:30,09h 50m,989,10 Seats available,"4.4
10",https://www.redbus.in/bus-tickets/chandigarh-to-agra,Chandigarh to Agra,Chandigarh
Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04:25,04h 30m,INR 999,7 Seats available,3.6,https://www.redbus.in/bus-tickets/rohtak-to-chandigarh,Rohtak to Chandigarh,Chandigarh
HRTC - 925,A/C Executive (2+3),18:00,02:00,08h 00m,INR 536,24 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 904,Ordinary 3+2 Non AC Seater,18:30,01:30,07h 00m,INR 459,33 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 925,A/C Executive (2+3),18:35,02:00,07h 25m,INR 514,24 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:00,01:15,06h 15m,INR 852,6 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 904,Ordinary 3+2 Non AC Seater,19:00,01:30,06h 30m,INR 437,33 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 905,Ordinary 3+2 Non AC Seater,19:35,02:30,06h 55m,INR 474,37 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:35,01:15,05h 40m,INR 816,7 Seats available,"4.3
10",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 927,Ordinary 3+2 Non AC Seater,20:00,04:15,08h 15m,INR 491,18 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,02:15,06h 10m,INR 811,1 Seat available,"4.9
6",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,02:30,06h 15m,INR 452,26 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
HRTC - 927,Ordinary 3+2 Non AC Seater,21:00,04:15,07h 15m,INR 469,18 Seats available,"4.8
13",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
FlixBus,Volvo A/C Semi Sleeper (2+2),18:00,01:10,07h 10m,INR 1634.82,1 Seat available,"4.8
49",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,01:00,06h 30m,INR 1199,2 Seats available,"4.6
62",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:31,01:00,06h 29m,INR 1199,4 Seats available,"4.8
87",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),19:00,23:55,04h 55m,INR 1199,4 Seats available,"4.5
135",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,01:15,05h 45m,INR 1380,2 Seats available,"4.7
6",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:40,06h 10m,1349,2 Seats available,"5.0
15",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,01:40,06h 10m,1349,2 Seats available,"4.9
15",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:55,02:00,06h 05m,INR 1299,2 Seats available,"4.8
13",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,02:00,06h 00m,INR 1299,2 Seats available,"5.0
43",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
A N Holidays,Volvo A/C Semi Sleeper (2+2),20:00,23:59,03h 59m,INR 1399,2 Seats available,3.4,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
FlixBus,Volvo A/C Semi Sleeper (2+2),20:00,02:45,06h 45m,INR 1203.57,2 Seats available,"3.8
18",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
A N Holidays,Volvo A/C Semi Sleeper (2+2),20:35,23:59,03h 24m,INR 1399,2 Seats available,3.4,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:40,02:35,04h 55m,1310,8 Seats available,"4.8
70",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00,00:50,05h 50m,1439,1 Seat available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:05,00:50,05h 45m,1439,1 Seat available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:10,00:55,05h 45m,1800,5 Seats available,"4.7
33",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,00:55,05h 25m,1835,4 Seats available,"4.8
41",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:30,01:50,05h 20m,1444,4 Seats available,"4.8
27",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,02:20,05h 50m,1511,2 Seats available,"4.2
6",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,01:50,05h 12m,1444,4 Seats available,"5.0
10",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,02:20,05h 40m,1511,2 Seats available,"3.5
19",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:10,02:35,05h 25m,1605,8 Seats available,"4.9
29",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,03:20,05h 35m,INR 1499,3 Seats available,"4.5
48",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:50,03:20,05h 30m,INR 1499,4 Seats available,"4.7
134",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh,Chandigarh
Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,23:58,04h 43m,INR 599,18 Seats available,"4.4
38",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,02:00,06h 00m,INR 1059,8 Seats available,"4.8
22",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Goel Tourist (Regd),A/C Seater / Sleeper (2+2),20:00,00:30,04h 30m,INR 800,1 Seat available,3.1,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,01:30,05h 00m,INR 540,11 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:40,01:30,04h 50m,INR 549,2 Seats available,"4.3
48",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,03:00,06h 00m,INR 889,12 Seats available,4.4,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:50,03:55,06h 05m,INR 1099,30 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Moon Light Travels Katra,A/C Sleeper (2+1),22:35,04:20,05h 45m,764,1 Seat available,"4.2
18",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
FlixBus,Bharat Benz A/C Sleeper (2+1),22:35,04:30,05h 55m,INR 1203.57,2 Seats available,4.1,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),23:00,03:30,04h 30m,1102,7 Seats available,"4.9
19",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2 ),23:00,03:30,04h 30m,700,41 Seats available,3.7,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:15,03:50,04h 35m,INR 859,9 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:25,04:20,04h 55m,INR 600,15 Seats available,"4.1
29",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 879,23 Seats available,"3.4
10",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
KN Nehra Travels,A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 599,13 Seats available,3.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Ashok Bus Service,VE A/C Seater / Sleeper (2+1),23:45,04:05,04h 20m,832,12 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:45,03:45,04h 00m,INR 899,13 Seats available,"3.5
16",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Jamna Travels-Jammu,AshokLeyland Stile A/C,23:45,05:15,05h 30m,INR 799,17 Seats available,3.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),16:50,22:05,05h 15m,INR 949,53 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Travel Point,A/C Seater / Sleeper (2+2),19:15,23:30,04h 15m,723,1 Seat available,"1.6
8",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Lavish Travels,A/C Seater / Sleeper (2+2),19:35,01:15,05h 40m,INR 799,4 Seats available,2.8,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),21:30,02:10,04h 40m,1235,3 Seats available,4.5,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,02:50,05h 10m,INR 1189,29 Seats available,4.4,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:40,03:40,05h 00m,INR 1183,10 Seats available,"4.4
20",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
City Land Travels,A/C Seater/Sleeper (2+1),23:00,04:15,05h 15m,1304,19 Seats available,"4.1
23",https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Kingfisher Busline Pvt Ltd,A/C Volvo B11R Multi-Axle Sleeper (2+1),23:30,04:40,05h 10m,INR 1350,36 Seats available,3.0,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Awadh Travels,A/C Sleeper (2+2),23:40,04:00,04h 20m,1259,8 Seats available,3.4,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
Apex Bus Travels,A/C Seater / Sleeper (2+2),23:30,02:30,03h 00m,1709,39 Seats available,1.6,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh,Chandigarh
HRTC - 1103,A/C Executive (2+3),20:00,03:00,07h 00m,INR 548,17 Seats available,"3.5
12",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
HRTC - 1116,A/C Executive (2+3),20:50,04:05,07h 15m,INR 583,2 Seats available,"3.8
22",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Chandigarh Transport Undertaking (CTU) - 165826,HVAC Seater (2+3),18:40,03:40,09h 00m,INR 611.4,44 Seats available,"4.9
22",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),17:30,01:15,07h 45m,INR 1199,8 Seats available,"4.3
47",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:20,07h 05m,1235,5 Seats available,"4.5
6",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,01:50,07h 20m,INR 1299,6 Seats available,"4.5
48",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:50,01:15,06h 25m,1292,5 Seats available,"4.9
25",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),19:00,02:05,07h 05m,1178,1 Seat available,"3.1
4",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),20:20,02:35,06h 15m,1792,5 Seats available,4.5,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,03:10,07h 40m,1397,7 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,02:50,06h 50m,INR 1299,11 Seats available,"4.8
33",https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:30,02:30,06h 00m,1169,1 Seat available,4.2,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh,Chandigarh
