Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
Jagan Travels,Non A/C Seater / Sleeper (2+1),19:15,04:30,09h 15m,INR 630,5 Seats available,"4.1
15",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Mozo travels,A/C Seater / Sleeper (2+1),19:07,03:55,08h 48m,INR 500,16 Seats available,"4.3
22",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),20:45,05:30,08h 45m,405,16 Seats available,"3.8
108",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
VV Vinayak Travels,A/C Sleeper (2+1),21:40,06:00,08h 20m,INR 700,17 Seats available,"3.3
186",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:10,06:00,08h 50m,INR 395,19 Seats available,"3.7
236",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:45,04:30,07h 45m,INR 800,18 Seats available,"3.8
101",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),21:00,06:30,09h 30m,INR 800,20 Seats available,"3.0
63",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:20,06:30,09h 10m,INR 400,16 Seats available,"3.4
304",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:20,06:15,08h 55m,INR 406,14 Seats available,"3.9
94",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Kaveri Travels,NON AC Seater / Sleeper 2+1,20:40,05:45,09h 05m,INR 400,16 Seats available,"3.9
56",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 400,16 Seats available,"3.3
78",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),20:40,05:40,09h 00m,INR 500,37 Seats available,"3.5
237",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
KMBT Travels,NON A/C Hi-Tech Push Back (2+2),21:10,05:30,08h 20m,475,18 Seats available,"3.2
88",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),21:50,05:15,07h 25m,INR 390,14 Seats available,"3.6
88",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),21:00,05:30,08h 30m,INR 500,19 Seats available,"3.5
166",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Kaveri Travels,A/C Sleeper (2+1),21:12,06:30,09h 18m,INR 600,11 Seats available,"3.9
280",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
V Kaveri Travels,NON A/C Sleeper (2+1),21:30,05:30,08h 00m,INR 600,10 Seats available,"3.5
105",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Chandu Travels,A/C Seater / Sleeper (2+1),21:35,05:45,08h 10m,437,7 Seats available,"3.9
189",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,05:30,08h 30m,INR 700,10 Seats available,"3.8
145",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
KKaveri Travels,Non A/C Seater / Sleeper (2+1),19:10,04:00,08h 50m,INR 500,8 Seats available,"3.6
25",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Kaveri Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),19:35,04:00,08h 25m,INR 750,7 Seats available,"3.9
13",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Kaveri Travels,Non A/C Seater / Sleeper (2+1),19:40,04:30,08h 50m,INR 400,13 Seats available,"3.6
45",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,INR 450,19 Seats available,"3.6
70",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,INR 477,16 Seats available,"3.0
71",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,05:40,08h 55m,405,4 Seats available,"3.1
151",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
KMBT Travels,NON A/C Sleeper (2+1),21:45,05:00,07h 15m,570,5 Seats available,"3.4
25",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),20:15,05:00,08h 45m,INR 500,5 Seats available,"3.4
68",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Vihari Travels ,NON A/C Sleeper (2+1),21:40,05:30,07h 50m,675,5 Seats available,"3.8
59",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Mozo travels,A/C Sleeper (2+1),20:35,05:15,08h 40m,INR 800,10 Seats available,"3.8
26",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:10,05:20,09h 10m,INR 900,17 Seats available,"3.3
89",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Vihari Travels ,NON A/C Sleeper (2+1),22:00,05:30,07h 30m,665,1 Seat available,"3.9
30",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
VV Vinayak Travels,A/C Seater / Sleeper (2+1),21:10,06:00,08h 50m,INR 777,8 Seats available,"3.2
87",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Lakshmi Narasimha Travels (SLNT),A/C Sleeper (2+1),21:10,05:30,08h 20m,INR 550,14 Seats available,"3.2
35",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
V Kaveri Travels,NON A/C Sleeper (2+1),21:00,05:45,08h 45m,INR 600,6 Seats available,"3.8
61",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Ramu Tours & Travels,A/C Sleeper (2+1),21:20,05:45,08h 25m,INR 2500,24 Seats available,"3.7
14",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
V Kaveri Travels,VE A/C Sleeper (2+1),19:10,03:30,08h 20m,INR 700,11 Seats available,"3.4
21",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Vihari Travels ,NON AC Seater / Sleeper 2+1,20:15,04:15,08h 00m,760,4 Seats available,"3.4
40",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
LIMOLINER,A/C Sleeper (2+1),19:10,02:45,07h 35m,INR 809,7 Seats available,"3.9
12",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Morning Star Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 790,16 Seats available,"2.9
47",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:15,05:15,09h 00m,INR 589,8 Seats available,"4.2
6",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:46,06:00,08h 14m,INR 445,9 Seats available,"2.7
49",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Cherry tours&travels,A/C Seater / Sleeper (2+1),21:50,05:00,07h 10m,INR 520,24 Seats available,"3.5
12",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
V Kaveri Travels,A/C Sleeper (2+1),19:10,23:59,04h 49m,INR 800,1 Seat available,"3.0
15",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),20:10,03:30,07h 20m,INR 549,22 Seats available,"3.5
10",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Tulasi Tours and Travels,A/C Sleeper (2+1),20:10,04:30,08h 20m,INR 899,19 Seats available,"3.8
6",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Meghana Travels,A/C Sleeper (2+1),21:50,04:40,06h 50m,INR 1450,1 Seat available,"2.9
22",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:46,05:15,07h 29m,INR 455,14 Seats available,"2.3
34",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Kaveri Travels,A/C Sleeper (2+1),19:35,04:00,08h 25m,INR 699,9 Seats available,"3.1
8",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,05:20,07h 35m,INR 450,5 Seats available,"2.7
22",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Chandu Travels,Non A/C Seater / Sleeper (2+1),20:45,05:15,08h 30m,399,10 Seats available,"2.5
18",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45,04:45,08h 00m,801,9 Seats available,"2.7
10",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
KMBT Travels,NON A/C Hi-Tech Push Back (2+2),19:30,05:00,09h 30m,428,26 Seats available,"2.7
9",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
LimoLiner,A/C Sleeper (2+1),20:55,04:30,07h 35m,INR 749,8 Seats available,"2.5
4",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Vikram Travels,VE A/C Sleeper (2+1),19:20,03:00,07h 40m,INR 801,15 Seats available,"1.3
4",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Vikram Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:20,02:30,07h 10m,INR 1299,8 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Ramana Tours And Travels,A/C Sleeper (2+1),19:10,02:35,07h 25m,846,2 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 450,18 Seats available,"3.1
120",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Padmavathi Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 600,23 Seats available,"3.6
63",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Kaveri Travels,Non A/C Seater / Sleeper (2+1),19:35,04:00,08h 25m,INR 550,13 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Jagan Travels,Scania AC Multi Axle Sleeper (2+1),19:40,02:45,07h 05m,INR 900,6 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:10,03:00,07h 50m,INR 1000,11 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Yolo Bus,Bharat Benz A/C Sleeper (2+1),19:10,01:14,06h 04m,INR 1370,2 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),20:15,04:20,08h 05m,INR 589,10 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,INR 1999,11 Seats available,"3.1
73",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:40,06:00,08h 20m,INR 405,14 Seats available,"3.7
31",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),19:10,01:15,06h 05m,INR 1000,12 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,06:05,09h 05m,INR 450,21 Seats available,"3.5
32",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:40,05:40,09h 00m,INR 500,38 Seats available,"3.4
30",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Vihari Travels ,NON A/C Sleeper (2+1),22:00,05:30,07h 30m,903,4 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Cherry tours&travels,Non A/C Seater / Sleeper (2+1),19:45,04:30,08h 45m,532,6 Seats available,"3.4
16",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Vihari Travels ,NON AC Seater / Sleeper 2+1,22:00,05:30,07h 30m,2081,1 Seat available,"3.7
10",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Padmavathi Travels,A/C Sleeper (2+1),22:15,04:05,05h 50m,INR 600,23 Seats available,"4.0
8",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:25,06:00,08h 35m,INR 360,10 Seats available,"3.3
14",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,04:53,06h 53m,INR 500,22 Seats available,"3.0
17",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
SLNS Travels,A/C Sleeper (2+1),21:35,05:45,08h 10m,854,19 Seats available,"3.3
12",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Padmavathi Travels,NON A/C Sleeper (2+1),22:15,04:05,05h 50m,INR 600,16 Seats available,"3.5
9",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
New Slnst Travels,A/C Sleeper (2+1),21:45,05:45,08h 00m,664,21 Seats available,"3.7
6",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
FlixBus,A/C Sleeper (2+1),22:00,05:25,07h 25m,INR 493.75,15 Seats available,"3.6
7",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Jagan Travels,A/C Seater / Sleeper (2+1),21:40,05:50,08h 10m,INR 603,23 Seats available,"3.2
11",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,05:00,08h 15m,INR 560,16 Seats available,"2.5
15",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Sivanjali Bus,Non A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 3000,40 Seats available,"1.3
8",https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
VKV Travels,A/C Sleeper (2+1),23:10,05:40,06h 30m,1190,15 Seats available,2.4,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Mozo travels,A/C Sleeper (2+1),19:10,02:00,06h 50m,INR 749,3 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Lakshmi Travels,Non A/C Seater / Sleeper (2+1),20:15,04:30,08h 15m,INR 520,12 Seats available,2.1,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
VEGA BUS,A/C Sleeper (2+1),21:28,05:15,07h 47m,1140,2 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
VEGA BUS,A/C Sleeper (2+1),21:31,05:00,07h 29m,2850,3 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Cherry tours&travels,Non A/C Seater / Sleeper (2+1),21:50,06:20,08h 30m,INR 550,30 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Lakshmi Narasimha Travels (SLNT),Non A/C Seater / Sleeper (2+1),22:00,06:45,08h 45m,INR 319,10 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Ramu Tours & Travels,NON A/C Sleeper (2+1),21:20,05:45,08h 25m,INR 2500,24 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:46,05:15,07h 29m,INR 455,16 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sai Durga Travels,Non A/C Seater / Sleeper (2+1),22:40,09:00,10h 20m,INR 5000,1 Seat available,1.6,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,05:45,07h 45m,INR 3000,37 Seats available,1.6,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
Sri Lakshmi Narasimha Travels (SLNT),NON A/C Sleeper (2+1),21:10,05:30,08h 20m,INR 700,13 Seats available, ,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Hyderabad to Ongole,Telugana
TGSRTC - 7302,Super Luxury (Non AC Seater 2+2 Push Back),19:15,00:35,05h 20m,INR 365,30 Seats available,"3.8
10",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telugana
TGSRTC - 7345,Super Luxury (Non AC Seater 2+2 Push Back),19:45,00:10,04h 25m,INR 365,31 Seats available,"4.8
9",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telugana
TGSRTC - 7355,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:50,04h 50m,INR 365,29 Seats available,"1.8
12",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telugana
TGSRTC - 7527,Super Luxury (Non AC Seater 2+2 Push Back),21:15,01:45,04h 30m,INR 365,29 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telugana
TGSRTC - 7384,RAJDHANI (A.C. Semi Sleeper),22:00,02:45,04h 45m,INR 442,14 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telugana
TGSRTC - 7359,Super Luxury (Non AC Seater 2+2 Push Back),22:55,03:15,04h 20m,INR 365,19 Seats available,"4.6
27",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telugana
TGSRTC - 7375,Super Luxury (Non AC Seater 2+2 Push Back),23:59,04:55,04h 56m,INR 366,3 Seats available,"4.5
42",https://www.redbus.in/bus-tickets/jagityal-to-hyderabad,Jagityal to Hyderabad,Telugana
TGSRTC - 9453,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:40,04h 40m,INR 376,21 Seats available,"3.3
17",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 8113,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:10,04h 10m,INR 376,30 Seats available,"3.9
25",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,19:05,23:40,04h 35m,INR 407,25 Seats available,"2.2
13",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7891,Super Luxury (Non AC Seater 2+2 Push Back),19:15,00:55,05h 40m,INR 376,33 Seats available,"4.2
4",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7920,Super Luxury (Non AC Seater 2+2 Push Back),19:40,01:20,05h 40m,INR 376,29 Seats available,"3.0
18",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7932,Super Luxury (Non AC Seater 2+2 Push Back),19:50,00:30,04h 40m,INR 376,31 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 8005,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:45,05h 45m,INR 376,30 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,03:10,05h 40m,INR 376,45 Seats available,"4.0
19",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,03:35,05h 35m,INR 456,33 Seats available,"3.5
21",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7942,LAHARI A/C SLEEPER CUM SEATER,22:30,04:10,05h 40m,INR 456,34 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7979,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:40,05h 40m,INR 376,29 Seats available,"4.2
47",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 9455,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:15,05h 45m,INR 376,29 Seats available,"4.8
24",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7981,Super Luxury (Non AC Seater 2+2 Push Back),23:45,05:30,05h 45m,INR 376,25 Seats available,"4.5
67",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),19:00,21:45,02h 45m,INR 350,19 Seats available,"3.8
44",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),19:05,22:00,03h 30m,INR 476,17 Seats available,"3.0
72",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Pooja Travels,A/C Sleeper (2+1),20:00,03:30,07h 30m,INR 666,18 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Pooja Travels,A/C Sleeper (2+1),20:00,02:30,06h 30m,INR 666,19 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
New Royal Travels (Raipur),A/C Sleeper (2+1),20:00,00:45,04h 45m,INR 945,21 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
New Royal Travels (Raipur),A/C Sleeper (2+1),20:30,21:45,01h 15m,INR 899,8 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:30,06h 00m,INR 1500,35 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Pooja Travels,NON A/C Seater (2+2),21:00,02:00,05h 00m,INR 450,20 Seats available,"3.0
7",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Muskan Travels,NON A/C Sleeper (2+1),21:45,03:30,05h 45m,INR 601,6 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Ameena Travels,A/C Sleeper (2+1),21:50,03:00,05h 10m,665,11 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Saini Travels Pvt. Ltd.,Volvo Multi Axle Sleeper B11R (2+1),21:55,01:55,04h 00m,INR 1500,36 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Mahadev Bus Service,A/C Sleeper (2+1),22:00,02:00,04h 00m,INR 2000,30 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Pooja Travels,NON A/C Sleeper (2+1),22:00,02:30,04h 30m,INR 700,12 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Orange Tours And Travels,A/C Sleeper (2+1),22:00,02:00,04h 00m,INR 700,14 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Mahadev Bus Service,Non A/C Seater / Sleeper (2+1),22:00,01:45,03h 45m,INR 2500,41 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,04:15,06h 00m,INR 500,9 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
