Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,05:00,06h 40m,495,53 Seats available,"3.6
48",https://www.redbus.in/bus-tickets/patna-to-bettiah,Patna (Bihar) to Bettiah,Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:40,04:00,05h 20m,INR 450,19 Seats available,"3.4
20",https://www.redbus.in/bus-tickets/patna-to-bettiah,Patna (Bihar) to Bettiah,Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),20:28,02:00,05h 32m,INR 500,6 Seats available,"2.0
6",https://www.redbus.in/bus-tickets/patna-to-bettiah,Patna (Bihar) to Bettiah,Bihar
V.I.P Travels,A/C Seater / Sleeper (2+2),21:40,03:40,06h 00m,INR 350,51 Seats available,"2.8
10",https://www.redbus.in/bus-tickets/patna-to-bettiah,Patna (Bihar) to Bettiah,Bihar
Bihar state road transport corporation (BSRTC) - 150571,Non AC Seater (2+2),21:20,01:00,03h 40m,INR 230,33 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/patna-to-motihari,Patna (Bihar) to Motihari,Bihar
Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,03:15,04h 55m,495,53 Seats available,3.1,https://www.redbus.in/bus-tickets/patna-to-motihari,Patna (Bihar) to Motihari,Bihar
Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:00,04:00,06h 00m,495,54 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/patna-to-motihari,Patna (Bihar) to Motihari,Bihar
Panwar Travels,A/C Seater / Sleeper (2+1),18:10,21:35,03h 25m,998,25 Seats available,2.8,https://www.redbus.in/bus-tickets/patna-to-motihari,Patna (Bihar) to Motihari,Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),20:28,23:30,03h 02m,INR 500,6 Seats available,"1.1
5",https://www.redbus.in/bus-tickets/patna-to-motihari,Patna (Bihar) to Motihari,Bihar
Bihar state road transport corporation (BSRTC) - 170674,Non AC Seater (2+2),20:30,02:00,05h 30m,INR 285,23 Seats available,"2.3
14",https://www.redbus.in/bus-tickets/bettiah-to-patna,Bettiah to Patna (Bihar),Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:00,05:00,07h 00m,INR 500,8 Seats available,"3.1
13",https://www.redbus.in/bus-tickets/bettiah-to-patna,Bettiah to Patna (Bihar),Bihar
ROYAL TRAVELS AND CARGO,A/C Seater / Sleeper (2+2),17:30,08:30,15h 00m,INR 1496,7 Seats available,"1.6
68",https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Gopalganj (Bihar) to Delhi,Bihar
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+2),20:00,14:30,18h 30m,1709,31 Seats available,1.3,https://www.redbus.in/bus-tickets/gopalganj-to-delhi,Gopalganj (Bihar) to Delhi,Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),20:28,06:00,09h 32m,INR 500,6 Seats available,"1.7
11",https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Patna (Bihar) to Balmiki Nagar (bihar),Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:40,07:00,08h 20m,INR 450,20 Seats available,"1.8
10",https://www.redbus.in/bus-tickets/patna-to-balmiki-nagar-bihar,Patna (Bihar) to Balmiki Nagar (bihar),Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:30,05:00,10h 30m,INR 500,10 Seats available,"2.2
6",https://www.redbus.in/bus-tickets/balmiki-nagar-bihar-to-patna,Balmiki Nagar (bihar) to Patna (Bihar),Bihar
Maa kali Travels,A/C Seater / Sleeper (2+2),17:15,12:45,19h 30m,INR 1599,39 Seats available,1.0,https://www.redbus.in/bus-tickets/delhi-to-motihari,Delhi to Motihari,Bihar
Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,06:30,09h 05m,INR 468,29 Seats available,"3.6
84",https://www.redbus.in/bus-tickets/patna-to-katihar,Patna (Bihar) to Katihar,Bihar
Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,05:05,09h 05m,INR 750,20 Seats available,1.5,https://www.redbus.in/bus-tickets/patna-to-katihar,Patna (Bihar) to Katihar,Bihar
Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,06:05,09h 05m,INR 900,10 Seats available,1.5,https://www.redbus.in/bus-tickets/patna-to-katihar,Patna (Bihar) to Katihar,Bihar
Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,05:40,08h 15m,INR 468,27 Seats available,"3.7
68",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Aitiana Airwings,Benz A/C Sleeper (2+1),21:00,06:00,09h 00m,INR 500,7 Seats available,"4.1
193",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Divya Rath,A/C Sleeper (2+1),20:45,05:45,09h 00m,INR 750,5 Seats available,"4.3
148",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Raj Bus Services,A/C Seater / Sleeper (2+1),19:25,05:05,09h 40m,463,4 Seats available,"4.3
8",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),21:15,06:15,09h 00m,INR 600,6 Seats available,"3.4
97",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
MAA KAMAKHYA DREAMLINER,A/C Seater / Sleeper (2+1),20:40,05:00,08h 20m,495,17 Seats available,"3.5
48",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Shree Sai Krishna Luxury,A/C Seater / Sleeper (2+1),21:15,07:15,10h 00m,630,11 Seats available,"3.9
9",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,INR 600,10 Seats available,"3.7
20",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Shatabdi Travels,A/C Seater / Sleeper (2+1),22:00,07:00,09h 00m,665,3 Seats available,"3.3
29",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),18:25,03:35,09h 10m,463,1 Seat available,3.9,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Sri Krishna Tours and Travels,A/C Seater / Sleeper (2+2),20:30,05:20,08h 50m,INR 600,39 Seats available,3.2,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Raj Bus Services,A/C Seater / Sleeper (2+1),16:55,03:05,10h 10m,463,5 Seats available,3.9,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Raj Bus Services,Bharat Benz A/C Seater /Sleeper (2+1),20:35,05:35,09h 00m,463,7 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Mahuli Travels,A/C Seater/Sleeper (2+1),20:50,05:50,09h 00m,INR 500,38 Seats available,3.6,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Sree Balaji Travels,A/C Seater / Sleeper (2+1),20:15,05:00,08h 45m,INR 500,13 Seats available,1.7,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Shivam Travels,NON A/C Seater / Sleeper (2+2),21:00,06:30,09h 30m,INR 450,40 Seats available,"1.1
5",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Raj Rath,A/C Seater / Sleeper (2+2),20:30,05:15,08h 45m,INR 500,6 Seats available,2.4,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Jay Jagdambay Tour And Travels,A/C Seater / Sleeper (2+1),17:00,02:30,09h 30m,630,8 Seats available,2.1,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:00,05:15,09h 15m,INR 450,19 Seats available,2.1,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Sadhvi Rath,A/C Seater / Sleeper (2+1),20:20,06:20,10h 00m,INR 570,24 Seats available,"2.8
27",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,525,29 Seats available,"2.0
9",https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Sri Krishna Rath,A/C Seater / Sleeper (2+2),21:00,06:15,09h 15m,INR 600,12 Seats available,2.1,https://www.redbus.in/bus-tickets/patna-to-purnea,Patna (Bihar) to Purnea,Bihar
Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,07:30,10h 35m,INR 605,15 Seats available,"3.1
42",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35,06:15,09h 40m,990,15 Seats available,"3.9
95",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),18:45,04:15,09h 30m,INR 1000,4 Seats available,"1.8
7",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:15,05:30,11h 15m,INR 800,8 Seats available,"1.7
10",https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Jai Mata Di Tour and Travels,AC Seater (2+2),20:00,05:00,09h 00m,INR 1200,2 Seats available,2.3,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Tejas Maa Bhawani,Non AC Seater (2+2),17:45,05:30,11h 45m,INR 725,21 Seats available,1.6,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Sri Krishna Rath,A/C Seater / Sleeper (2+2),22:00,08:00,10h 00m,INR 900,16 Seats available,1.0,https://www.redbus.in/bus-tickets/ranchi-to-muzaffarpur,Ranchi to Muzaffarpur (Bihar),Bihar
Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),20:55,05:30,08h 35m,INR 500,15 Seats available,"3.6
63",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:20,05:55,07h 35m,INR 800,7 Seats available,"4.5
106",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),22:50,06:10,07h 20m,INR 800,17 Seats available,4.0,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Prithvi Vahan,Bharat Benz A/C Sleeper (2+1),21:30,05:10,07h 40m,810,4 Seats available,"4.7
37",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Rajdhani bus service,A/C Sleeper (2+1),23:00,05:50,06h 50m,925,3 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Divya Rath,A/C Sleeper (2+1),22:10,05:30,07h 20m,INR 1200,7 Seats available,"4.3
28",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),21:00,06:35,09h 35m,INR 650,18 Seats available,"3.9
287",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Arzoo Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05:00,08h 00m,INR 600,11 Seats available,"3.6
88",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Mahuli Travels,A/C Seater/Sleeper (2+1),21:15,06:15,09h 00m,INR 550,7 Seats available,"3.8
99",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Puja Rath,A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,540,3 Seats available,"3.6
49",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Sri Sai ( Jharkhand Paryatak),A/C Seater / Sleeper (2+1),21:15,06:00,08h 45m,416,9 Seats available,"3.4
46",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Rekha Luxury,A/C Seater / Sleeper (2+1),20:30,06:00,09h 30m,INR 700,2 Seats available,"3.9
201",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
VIJAY RATH,A/C Seater / Sleeper (2+1),22:00,06:10,08h 10m,698,14 Seats available,"3.1
40",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Chandralok Travels,A/C Seater / Sleeper (2+1),21:35,06:30,08h 55m,INR 525,37 Seats available,"3.0
44",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Pihu (yvts),A/C Seater / Sleeper (2+1),21:55,06:10,08h 15m,INR 650,7 Seats available,"3.3
4",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Udan Pari Dlx,A/C Seater / Sleeper (2+1),17:30,02:00,08h 30m,INR 1000,12 Seats available,1.3,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Sri Krishna Rath,A/C Seater / Sleeper (2+2),22:00,06:00,08h 00m,INR 550,16 Seats available,1.6,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
BD Parivahan,A/C Seater / Sleeper (2+2),21:00,06:00,09h 00m,INR 1000,60 Seats available,1.5,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Rajdhani bus service,Non A/C Seater / Sleeper (2+1),21:40,05:00,07h 20m,555,13 Seats available,"2.0
10",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Maharani Express,A/C Seater / Sleeper (2+2),23:15,08:15,09h 00m,INR 800,20 Seats available,"1.9
28",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
JGD Travels Pvt Ltd.,Bharat Benz A/C Sleeper (2+1),20:35,04:00,07h 25m,990,15 Seats available,"1.8
10",https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Tejas Maa Bhawani,A/C Sleeper (2+1),18:29,03:50,09h 21m,INR 749,26 Seats available,2.0,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),18:15,04:01,09h 46m,INR 750,8 Seats available,2.0,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Tejas Maa Bhawani,Non AC Seater (2+2),17:45,04:01,10h 16m,INR 725,21 Seats available,2.0,https://www.redbus.in/bus-tickets/ranchi-to-patna,Ranchi to Patna (Bihar),Bihar
Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),23:15,05:30,06h 15m,INR 377,15 Seats available,"3.6
44",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
MAA SHANTI TRAVELS,A/C Seater/Sleeper (2+1),23:30,06:35,07h 05m,INR 650,19 Seats available,"3.6
22",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Rajdhani bus service,Non A/C Seater / Sleeper (2+1),23:45,05:00,05h 15m,509,13 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Tejas Maa Bhawani,Non AC Seater (2+2),21:00,04:01,07h 01m,INR 725,21 Seats available,2.0,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Arzoo Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,05:00,05h 30m,INR 600,11 Seats available,"1.2
6",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Mahuli Travels,A/C Seater/Sleeper (2+1),23:59,06:15,06h 16m,INR 600,8 Seats available,"2.9
12",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Pappu Travels (yvts),A/C Seater/Sleeper (2+1),20:00,02:40,06h 40m,INR 800,8 Seats available,3.0,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Rekha Luxury,A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,INR 700,2 Seats available,"3.4
13",https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Prithvi Vahan,Bharat Benz A/C Sleeper (2+1),23:45,05:10,05h 25m,810,3 Seats available,4.4,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Tejas Maa Bhawani,A/C Seater / Sleeper (2+2),21:35,04:01,06h 26m,INR 750,8 Seats available,2.0,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
BD Parivahan,A/C Seater / Sleeper (2+2),23:50,06:00,06h 10m,INR 1000,60 Seats available,1.5,https://www.redbus.in/bus-tickets/hazaribagh-to-patna,Hazaribagh to Patna (Bihar),Bihar
Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,06:00,12h 00m,INR 605,4 Seats available,"3.9
60",https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Tejas Maa Bhawani,Non AC Seater (2+2),18:30,05:30,11h 00m,INR 2000,41 Seats available,2.9,https://www.redbus.in/bus-tickets/muzaffarpur-to-ranchi,Muzaffarpur (Bihar) to Ranchi,Bihar
Bihar state road transport corporation (BSRTC) - 150571,Non AC Seater (2+2),21:20,04:30,07h 10m,INR 293,33 Seats available,"3.3
29",https://www.redbus.in/bus-tickets/patna-to-raxaul,Patna (Bihar) to Raxaul,Bihar
sapna travels(A.T),A/C Seater / Sleeper (2+2),21:00,05:00,08h 00m,450,34 Seats available,2.8,https://www.redbus.in/bus-tickets/patna-to-raxaul,Patna (Bihar) to Raxaul,Bihar
Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:00,05:00,07h 00m,495,52 Seats available,"2.2
38",https://www.redbus.in/bus-tickets/patna-to-raxaul,Patna (Bihar) to Raxaul,Bihar
Bihar state road transport corporation (BSRTC) - 156563,AC Seater (2+2),19:00,04:00,09h 00m,INR 468,26 Seats available,"3.1
28",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:10,05:00,08h 50m,INR 700,19 Seats available,"4.1
124",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Aitiana Airwings,Benz A/C Sleeper (2+1),21:00,05:00,08h 00m,INR 650,4 Seats available,"4.3
49",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
AITIANA CRUISELINERS,Bharat Benz A/C Seater /Sleeper (2+1),20:15,05:15,09h 00m,INR 500,11 Seats available,"3.6
58",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Divya Rath,A/C Sleeper (2+1),20:30,05:30,09h 00m,INR 700,4 Seats available,"3.5
56",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Sadhvi Rath,A/C Seater / Sleeper (2+1),19:36,05:36,10h 00m,INR 550,5 Seats available,"4.1
17",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
MAA KAMAKHYA DREAMLINER,A/C Seater / Sleeper (2+1),20:10,05:00,08h 50m,495,9 Seats available,"3.2
22",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Aarush Krrish,A/C Seater / Sleeper (2+1),21:00,05:30,08h 30m,525,25 Seats available,"2.8
15",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
Maa Satyabhama Rath,A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,INR 600,19 Seats available,"4.1
37",https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar),Bihar
