Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
TGSRTC - 8113,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:10,04h 10m,INR 376,30 Seats available,"3.9
25",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,19:05,23:40,04h 35m,INR 407,25 Seats available,"2.2
13",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7891,Super Luxury (Non AC Seater 2+2 Push Back),19:15,00:55,05h 40m,INR 376,33 Seats available,"4.2
4",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7920,Super Luxury (Non AC Seater 2+2 Push Back),19:40,01:20,05h 40m,INR 376,29 Seats available,"3.0
18",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7932,Super Luxury (Non AC Seater 2+2 Push Back),19:50,00:30,04h 40m,INR 376,31 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 8005,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:45,05h 45m,INR 376,30 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,03:10,05h 40m,INR 376,45 Seats available,"4.0
19",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 1966,RAJDHANI (A.C. Semi Sleeper),22:00,03:35,05h 35m,INR 456,33 Seats available,"3.5
21",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7942,LAHARI A/C SLEEPER CUM SEATER,22:30,04:10,05h 40m,INR 456,34 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7979,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:40,05h 40m,INR 376,29 Seats available,"4.2
47",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 9455,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:15,05h 45m,INR 376,29 Seats available,"4.8
24",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
TGSRTC - 7981,Super Luxury (Non AC Seater 2+2 Push Back),23:45,05:30,05h 45m,INR 376,25 Seats available,"4.5
67",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),19:00,21:45,02h 45m,INR 350,19 Seats available,"3.8
44",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
GDR Tours and Travels,Bharat Benz A/C Seater (2+2),19:05,22:00,03h 30m,INR 476,17 Seats available,"3.0
72",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Pooja Travels,A/C Sleeper (2+1),20:00,03:30,07h 30m,INR 666,18 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Pooja Travels,A/C Sleeper (2+1),20:00,02:30,06h 30m,INR 666,19 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
New Royal Travels (Raipur),A/C Sleeper (2+1),20:00,00:45,04h 45m,INR 945,21 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
New Royal Travels (Raipur),A/C Sleeper (2+1),20:30,21:45,01h 15m,INR 899,8 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:30,06h 00m,INR 1500,35 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Pooja Travels,NON A/C Seater (2+2),21:00,02:00,05h 00m,INR 450,20 Seats available,"3.0
7",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Muskan Travels,NON A/C Sleeper (2+1),21:45,03:30,05h 45m,INR 601,6 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Ameena Travels,A/C Sleeper (2+1),21:50,03:00,05h 10m,665,11 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Saini Travels Pvt. Ltd.,Volvo Multi Axle Sleeper B11R (2+1),21:55,01:55,04h 00m,INR 1500,36 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Mahadev Bus Service,A/C Sleeper (2+1),22:00,02:00,04h 00m,INR 2000,30 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Pooja Travels,NON A/C Sleeper (2+1),22:00,02:30,04h 30m,INR 700,12 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Orange Tours And Travels,A/C Sleeper (2+1),22:00,02:00,04h 00m,INR 700,14 Seats available,"3.7
8",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Mahadev Bus Service,Non A/C Seater / Sleeper (2+1),22:00,01:45,03h 45m,INR 2500,41 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Savera Tours and Travels,NON A/C Sleeper (2+1),22:15,04:15,06h 00m,INR 500,9 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Metro Tours and Travels,NON A/C Sleeper (2+1),22:15,04:15,06h 00m,INR 490,11 Seats available,"3.4
4",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Lucky travels,A/C Sleeper (2+1),22:15,02:00,03h 45m,623,27 Seats available,"3.2
10",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Sitara Travels,NON A/C Airbus (2+2),22:15,04:15,06h 00m,INR 330,17 Seats available,"4.1
29",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Ashoka Travels,Scania AC Multi Axle Sleeper (2+1),22:30,03:30,05h 00m,INR 800,8 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Saini Travels Pvt. Ltd.,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,02:30,04h 00m,INR 1500,42 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,03:00,04h 30m,INR 399,24 Seats available,"3.3
34",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Pooja Travels (Nagpur),Mercedes Benz A/C Sleeper (2+1),23:00,03:15,04h 15m,INR 1500,18 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Sravan Travels,A/C Sleeper (2+1),21:30,05:30,08h 00m,765,27 Seats available,"1.9
6",https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
SRAVAN TRAVELS,A/C Sleeper (2+1),21:30,03:00,05h 30m,INR 700,20 Seats available,2.2,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
Shri Mahadev (f.d.m),NON A/C Sleeper (2+1),21:45,03:45,06h 00m,INR 1000,32 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:10,04:30,05h 20m,INR 490,20 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-nirmal,Hyderabad to Nirmal,Telugana
APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:29,07h 59m,INR 654,29 Seats available,"4.2
64",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,INR 483,17 Seats available,"4.0
28",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:45,08h 45m,INR 483,13 Seats available,"3.4
63",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
APSRTC - 4619,STAR LINER(NON-AC SLEEPER 2+1),21:20,04:30,07h 10m,INR 626,12 Seats available,"3.9
97",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
APSRTC - 4621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05:45,07h 55m,INR 483,9 Seats available,"3.4
57",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
APSRTC - 4181,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:40,07h 25m,INR 584,19 Seats available,"4.2
53",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
APSRTC - 4219,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,05:05,06h 50m,INR 555,24 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Zingbus Plus,A/C Seater / Sleeper (2+1),22:50,06:50,08h 00m,443,15 Seats available,"4.5
617",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:00,07:15,08h 15m,INR 629,15 Seats available,"4.4
394",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:20,05:30,07h 10m,764,22 Seats available,"4.4
326",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Yolo Bus,A/C Seater / Sleeper (2+1),22:15,06:10,07h 55m,INR 450,13 Seats available,"4.3
402",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Sri KVR Travels,A/C Sleeper (2+1),21:40,05:30,07h 50m,INR 599,14 Seats available,"4.4
179",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
NueGo,Electric A/C Seater (2+2),23:25,07:50,08h 25m,383,15 Seats available,"4.3
290",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Tirumala Xpress,A/C Sleeper (2+1),21:35,06:30,08h 55m,449,27 Seats available,"4.0
298",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Teja Tours and Travels,A/C Sleeper (2+1),20:50,05:15,08h 25m,INR 580,11 Seats available,"4.2
79",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
V Kaveri Travels,A/C Seater / Sleeper (2+1),21:40,05:15,07h 35m,INR 450,11 Seats available,"4.3
169",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Svkdt travels,A/C Sleeper (2+1),22:20,06:30,08h 10m,INR 499,12 Seats available,"4.1
341",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Yolo Bus,A/C Seater / Sleeper (2+1),22:20,05:59,07h 39m,INR 500,27 Seats available,"4.0
29",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Svkdt travels,A/C Sleeper (2+1),22:20,06:30,08h 10m,INR 499,14 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,06:45,08h 20m,INR 399,10 Seats available,"4.5
442",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
NueGo,Electric A/C Seater (2+2),22:10,06:35,08h 25m,383,5 Seats available,"4.5
386",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
IntrCity SmartBus,AC Sleeper (2+1),22:10,06:50,08h 40m,INR 579,8 Seats available,"4.5
308",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Yolo Bus,A/C Sleeper (2+1),22:31,06:50,08h 19m,INR 630,8 Seats available,"4.6
110",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Zingbus Plus,A/C Seater / Sleeper (2+1),22:15,06:15,08h 00m,539,10 Seats available,"4.5
113",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
IntrCity SmartBus,AC Sleeper (2+1),22:40,07:25,08h 45m,INR 1039,4 Seats available,"4.3
139",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
IntrCity SmartBus,AC Sleeper (2+1),21:45,06:40,08h 55m,INR 679,7 Seats available,"4.1
405",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Svkdt travels,A/C Sleeper (2+1),22:20,06:55,08h 35m,INR 586,10 Seats available,"4.1
327",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Mozo travels,A/C Sleeper (2+1),20:50,05:25,08h 35m,INR 499,9 Seats available,"4.2
165",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
KARTHIKEYA TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),21:45,05:15,07h 30m,INR 400,5 Seats available,"4.6
98",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:00,06:30,08h 30m,INR 700,14 Seats available,"3.4
118",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:50,07h 50m,INR 400,11 Seats available,"3.1
153",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,05:00,08h 15m,INR 450,16 Seats available,"3.3
84",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Morning Star Travels,A/C Sleeper (2+1),21:25,05:40,08h 15m,INR 500,14 Seats available,"3.2
51",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:50,08h 30m,404,17 Seats available,"3.3
45",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
YNR Travels,A/C Sleeper (2+1),23:50,07:25,07h 35m,INR 3000,32 Seats available,"3.2
17",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Nani’s Sai Krishna Travels,NON A/C Hi-Tech Push Back (2+2),22:20,04:30,06h 10m,INR 5000,40 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Sri Krishna Travels,NON A/C Sleeper (2+1),21:25,05:30,08h 05m,INR 550,28 Seats available,"3.7
6",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
SAI SIMHAPURI TRAVELS,A/C Seater (2+2),23:00,06:15,07h 15m,INR 2000,40 Seats available,New,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 450,7 Seats available,"3.8
145",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Morning Star Travels,NON A/C Sleeper (2+1),22:30,04:30,06h 00m,INR 500,2 Seats available,"3.3
55",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Moonlight Travels,A/C Sleeper (2+1),23:00,05:45,06h 45m,INR 950,1 Seat available,"3.3
45",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Sri Krishna Travels,A/C Sleeper (2+1),21:00,05:30,08h 30m,INR 550,16 Seats available,"2.9
211",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Orange Tours And Travels,A/C Sleeper (2+1),22:00,06:00,08h 00m,INR 700,29 Seats available,"2.5
44",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Orange Tours And Travels,A/C Seater / Sleeper (2+1),22:00,05:30,07h 30m,INR 500,37 Seats available,"2.9
86",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),22:40,06:30,07h 50m,INR 3000,40 Seats available,"2.3
31",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Morning Star Travels,NON A/C Sleeper (2+1),22:30,05:25,06h 55m,INR 500,11 Seats available,"2.1
29",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
VENKATA VYSHNAVI TRAVELS,A/C Seater / Sleeper (2+1),23:45,06:30,06h 45m,INR 3999,50 Seats available,2.2,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,05:45,08h 15m,INR 349,6 Seats available,"2.8
231",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Morning Star Travels,A/C Sleeper (2+1),22:15,05:30,07h 15m,INR 500,6 Seats available,"2.2
56",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
Vasireddy Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),22:15,06:00,07h 45m,INR 369,10 Seats available,"2.5
14",https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh),Telugana
TGSRTC - 7119,RAJDHANI (A.C. Semi Sleeper),19:00,22:00,03h 00m,INR 343,30 Seats available,"3.7
17",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7315,Super Luxury (Non AC Seater 2+2 Push Back),19:15,22:30,03h 15m,INR 283,30 Seats available,"2.2
10",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7050,e-SUP LUXURY (2+2),20:00,23:00,03h 00m,INR 283,37 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7121,RAJDHANI (A.C. Semi Sleeper),20:00,23:00,03h 00m,INR 343,28 Seats available,"3.5
15",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7052,e-SUP LUXURY (2+2),20:50,23:50,03h 00m,INR 283,37 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7354,Super Luxury (Non AC Seater 2+2 Push Back),21:05,00:20,03h 15m,INR 283,31 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7054,e-SUP LUXURY (2+2),21:30,00:30,03h 00m,INR 283,31 Seats available,"3.9
21",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7056,e-SUP LUXURY (2+2),22:10,01:10,03h 00m,INR 283,37 Seats available,"2.9
6",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 9551,Super Luxury (Non AC Seater 2+2 Push Back),22:15,02:00,03h 45m,INR 283,28 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7358,Super Luxury (Non AC Seater 2+2 Push Back),22:15,01:30,03h 15m,INR 283,30 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7153,RAJDHANI (A.C. Semi Sleeper),23:05,03:00,03h 55m,INR 343,21 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 7404,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:00,03h 30m,INR 283,13 Seats available,"4.8
7",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
DNR Express,AC Sleeper (2+1),21:30,23:59,02h 29m,1099,16 Seats available,"2.1
6",https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
Bhumi travels,AC Seater (2+2),22:00,03:00,05h 00m,INR 2000,36 Seats available,2.0,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
Shree Saipooja Travels,A/C Seater/Sleeper (2+1),23:10,02:30,03h 20m,2775,42 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar,Hyderabad to Karimnagar,Telugana
TGSRTC - 8933,Super Luxury (Non AC Seater 2+2 Push Back),19:15,01:45,06h 30m,INR 451,33 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,03:40,08h 10m,INR 451,31 Seats available,"3.0
11",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 34340,RAJDHANI (A.C. Semi Sleeper),19:40,01:40,06h 00m,INR 548,20 Seats available,"3.1
27",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 6906,Deluxe (Non AC Seater 2+2),20:20,02:40,06h 20m,INR 396,28 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 34330,Super Luxury (Non AC Seater 2+2 Push Back),20:40,03:10,06h 30m,INR 451,30 Seats available,"4.6
8",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 8902,Super Luxury (Non AC Seater 2+2 Push Back),20:45,03:30,06h 45m,INR 451,18 Seats available,"4.4
28",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 6909,Deluxe (Non AC Seater 2+2),21:00,03:30,06h 30m,INR 396,35 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 8727,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:45,06h 30m,INR 451,30 Seats available,"3.6
5",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 8875,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:45,06h 15m,INR 451,32 Seats available,"4.2
9",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 8983,Rajdhani (AC Semi Sleeper 2+2),21:30,05:00,07h 30m,INR 548,18 Seats available,"3.4
14",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 9984,Lahari Non A/C Sleeper Cum Seater,21:30,04:15,06h 45m,INR 451,31 Seats available,"4.2
50",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 8729,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:50,06h 05m,INR 451,29 Seats available,"3.6
19",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,22:00,04:10,06h 10m,INR 548,26 Seats available,"3.4
11",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 9970,Super Luxury (Non AC Seater 2+2 Push Back),22:15,04:15,06h 00m,INR 451,30 Seats available,"4.5
15",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 8930,Super Luxury (Non AC Seater 2+2 Push Back),22:30,05:45,07h 15m,INR 497,12 Seats available,"5.0
5",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 8872,Super Luxury (Non AC Seater 2+2 Push Back),22:40,04:50,06h 10m,INR 451,30 Seats available,"4.4
19",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 8725,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:15,06h 15m,INR 451,29 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
TGSRTC - 8737,Super Luxury (Non AC Seater 2+2 Push Back),23:20,05:50,06h 30m,INR 451,28 Seats available,"3.6
21",https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Hyderabad to Kothagudem,Telugana
